event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
SOM49344,"05 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Southwest Special Police Forces",,1,14,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Berdaale,3.215,43.1983,1,"Undisclosed Source","Local partner-Other","On 5 March 2025, Southwest Special Police Forces (SWSPF) attacked local clan militias opposing the administration (likely the Leeysan Clan Militia, which opposes the Southwest administration in the Bay region) in Berdaale, located in Liimey village in Berdaale town (Baydhaba, Bay). Casualties unknown.",0,,1742254423,19808
SOM49344,"05 March 2025",2025,1,"Political violence",Battles,"Armed clash","Leeysan Clan Militia (Somalia)",,4,14,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Berdaale,3.215,43.1983,1,"Undisclosed Source","Local partner-Other","On 5 March 2025, Southwest Special Police Forces (SWSPF) attacked local clan militias opposing the administration (likely the Leeysan Clan Militia, which opposes the Southwest administration in the Bay region) in Berdaale, located in Liimey village in Berdaale town (Baydhaba, Bay). Casualties unknown.",0,,1742254423,19808
SOM49204,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,1,"Radio Kulmiye; Shabelle Media Network",Subnational-National,"On 4 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in the vicinity of Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,731
SOM49204,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,1,"Radio Kulmiye; Shabelle Media Network",Subnational-National,"On 4 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in the vicinity of Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,731
SOM49205,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Ethiopia (2018-)","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,Boos-Caduur,3.5148,46.3529,1,"Caasimada; Garowe Online; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Shabelle Media Network; VOA",National-International,"On 4 March 2025, Ethiopia security forces (non-AUSSOM) in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in Boos-Caduur village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,3281
SOM49205,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,Boos-Caduur,3.5148,46.3529,1,"Caasimada; Garowe Online; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Shabelle Media Network; VOA",National-International,"On 4 March 2025, Ethiopia security forces (non-AUSSOM) in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in Boos-Caduur village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,3281
SOM49206,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Ethiopia (2018-)","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Daaru Nicma",3.5859,46.4428,1,"BBC News; Caasimada; Garowe Online; Hiiraan (Somalia); Radio Risala; Shabelle Media Network; Undisclosed Source; VOA","Local partner-Other","On 4 March 2025, Ethiopia security forces (non-AUSSOM) in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in the vicinity of Daaru Nicma village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,4106
SOM49206,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Daaru Nicma",3.5859,46.4428,1,"BBC News; Caasimada; Garowe Online; Hiiraan (Somalia); Radio Risala; Shabelle Media Network; Undisclosed Source; VOA","Local partner-Other","On 4 March 2025, Ethiopia security forces (non-AUSSOM) in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in the vicinity of Daaru Nicma village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,4106
SOM49218,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, overnight, suspected Al Shabaab clashed with police forces at a checkpoint on the main bridge in Qoryooley town (Qoryooley, Lower Shabelle) after the militants threw a hand grenade. There were no casualties.",0,,1741894879,21305
SOM49218,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, overnight, suspected Al Shabaab clashed with police forces at a checkpoint on the main bridge in Qoryooley town (Qoryooley, Lower Shabelle) after the militants threw a hand grenade. There were no casualties.",0,,1741894879,21305
SOM49223,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Abgal Clan Militia (Somalia); Unidentified Military Forces",1,12,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,"Baidoa News Agency; Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Undisclosed Source","Local partner-Other","On 4 March 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Ceel Baraf village (Jowhar, Middle Shabelle). The security forces briefly took control over the area and withdrew later. The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). unspecified people were killed. An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,22463
SOM49223,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,"Baidoa News Agency; Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Undisclosed Source","Local partner-Other","On 4 March 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Ceel Baraf village (Jowhar, Middle Shabelle). The security forces briefly took control over the area and withdrew later. The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). unspecified people were killed. An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,22463
SOM49230,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Yaqshid",2.0678,45.35,1,"Al Furqaan; Calamada",National,"On 4 March 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Caymiska neighborhood in Mogadishu - Yaqshid (Banadir) after the militants threw a hand grenade. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,305099
SOM49230,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Yaqshid",2.0678,45.35,1,"Al Furqaan; Calamada",National,"On 4 March 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Caymiska neighborhood in Mogadishu - Yaqshid (Banadir) after the militants threw a hand grenade. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,305099
SOM49236,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,11,,706,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, 2 groups of government security forces (SNA and NISA) clashed at the Qoraxsin forward operating base in Belet Weyne town (Belet Weyne, Hiraan). 3 civilians were injured. 2 NISA soldiers were arrested by SNA forces following the incident.",0,,1741894879,24229
SOM49236,"04 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-) National Intelligence and Security Agency",,1,11,,706,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, 2 groups of government security forces (SNA and NISA) clashed at the Qoraxsin forward operating base in Belet Weyne town (Belet Weyne, Hiraan). 3 civilians were injured. 2 NISA soldiers were arrested by SNA forces following the incident.",0,,1741894879,24229
SOM49255,"04 March 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Al Shabaab",,2,20,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,War-Ciise,2.8076,45.7197,1,"Calamada; Undisclosed Source","Local partner-Other","Movement of forces: On 4 March 2025, Al Shabaab arrived and regrouped in War-Ciise village (Jowhar, Middle Shabelle). The militants likely planned to launch large-scale attacks targeting security forces and clan militia in nearby bases.",0,,1741894879,
SOM49259,"04 March 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Military Forces of Somaliland (2024-)","SSB: Sool, Sanaag and Bari Militia",1,10,,706,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,Ceerigaabo,10.6218,47.3681,1,VOA,International,"Change to armed group: On 4 March 2025, Somaliland forces took over an unspecified number of the Sool, Sanaag, and Bari Militia in Ceerigaabo town (Ceerigaabo, Sanaag). The militia was integrated into the Somaliland forces.",0,,1741894879,
SOM49269,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Aborey,4.0104,45.6813,1,Calamada,National,"On 4 March 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) convoy in the vicinity of Aborey village (Bulo Burto, Hiraan). Al Shabaab claimed to have killed 1 soldier and injured 2 others.",1,,1741894879,3362
SOM49269,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Aborey,4.0104,45.6813,1,Calamada,National,"On 4 March 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) convoy in the vicinity of Aborey village (Bulo Burto, Hiraan). Al Shabaab claimed to have killed 1 soldier and injured 2 others.",1,,1741894879,3362
SOM49287,"04 March 2025",2025,1,"Strategic developments","Strategic developments",Other,"Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency",,1,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Undisclosed Source","Local partner-Other","Other: On 4 March 2025, Jubaland Intelligence and Security Agency (JISA) arrested an Al Shabaab operative who was both a primary school teacher and a university student in Kismayo town (Kismaayo, Lower Juba). The militant revealed plans for abductions in town and attacks on the KDF seaport base and confirmed the existence of another Al Shabaab team, including suicide attackers, targeting government installations and public centers.",0,,1741894879,
SOM49287,"04 March 2025",2025,1,"Strategic developments","Strategic developments",Other,"Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Undisclosed Source","Local partner-Other","Other: On 4 March 2025, Jubaland Intelligence and Security Agency (JISA) arrested an Al Shabaab operative who was both a primary school teacher and a university student in Kismayo town (Kismaayo, Lower Juba). The militant revealed plans for abductions in town and attacks on the KDF seaport base and confirmed the existence of another Al Shabaab team, including suicide attackers, targeting government installations and public centers.",0,,1741894879,
SOM49288,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Baraawe,1.1132,44.0297,1,"Al Furqaan; Calamada",Subnational-National,"On 4 March 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in Baraawe town (Baraawe, Lower Shabelle). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,57847
SOM49288,"04 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Baraawe,1.1132,44.0297,1,"Al Furqaan; Calamada",Subnational-National,"On 4 March 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in Baraawe town (Baraawe, Lower Shabelle). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,57847
SOM49294,"04 March 2025",2025,1,Demonstrations,Riots,"Violent demonstration","Rioters (Somalia)",,5,15,,706,"Eastern Africa",Somalia,"Woqooyi Galbeed",Gebiley,,Agabar,9.9248,43.9189,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, residents pelted stones at Somaliland police in Agabar village (Gebiley, Woqooyi Galbeed) in demonstration against the ongoing mining operations by companies in the area. The residents demanded compensations from the companies. Extent of injuries or damage unknown/not reported.",0,"crowd size=no report",1741894879,1803
SOM49294,"04 March 2025",2025,1,Demonstrations,Riots,"Violent demonstration","Police Forces of Somaliland (2024-)",,1,15,,706,"Eastern Africa",Somalia,"Woqooyi Galbeed",Gebiley,,Agabar,9.9248,43.9189,1,"Undisclosed Source","Local partner-Other","On 4 March 2025, residents pelted stones at Somaliland police in Agabar village (Gebiley, Woqooyi Galbeed) in demonstration against the ongoing mining operations by companies in the area. The residents demanded compensations from the companies. Extent of injuries or damage unknown/not reported.",0,"crowd size=no report",1741894879,1803
SOM49283,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Xabley,10.723,49.4906,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Darayle area near Xabley village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741647024,
SOM49283,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Xabley,10.723,49.4906,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Darayle area near Xabley village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741647024,
SOM49201,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,"Radio Kulmiye; Radio Risala",National,"On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab hideout in the vicinity of Ceel Baraf village (Jowhar, Middle Shabelle). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,22463
SOM49201,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,"Radio Kulmiye; Radio Risala",National,"On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab hideout in the vicinity of Ceel Baraf village (Jowhar, Middle Shabelle). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,22463
SOM49202,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Beer Yabual",4.023,45.5727,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab hideouts in Beer Yabual village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,1834
SOM49202,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Beer Yabual",4.023,45.5727,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab hideouts in Beer Yabual village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,1834
SOM49203,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Jicibow,4.0954,45.5098,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in Jicibow village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,3772
SOM49203,"03 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Jicibow,4.0954,45.5098,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab hideouts in Jicibow village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,3772
SOM49210,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,1,"Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,3734
SOM49210,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Abgal Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,1,"Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,3734
SOM49212,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,Al-Kowsar,3.6965,46.3835,1,"Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Al-Kowsar (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,5255
SOM49212,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Abgal Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,Al-Kowsar,3.6965,46.3835,1,"Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Al-Kowsar (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1741894879,5255
SOM49217,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, overnight, Al Shabaab launched an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Dermooley neighborhood in Mogadishu - Heliwa (Banadir). At least 2 militants were killed and 3 others were captured.",2,,1741894879,208075
SOM49217,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,1,"Undisclosed Source","Local partner-Other","On 3 March 2025, overnight, Al Shabaab launched an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Dermooley neighborhood in Mogadishu - Heliwa (Banadir). At least 2 militants were killed and 3 others were captured.",2,,1741894879,208075
SOM49224,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,2,"Al Furqaan; Baidoa News Agency; Calamada; Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Boos Hareeri village near Adan Yabaal town (Adan Yabaal, Middle Shabelle). The militants overran, briefly took control over the bases and withdrew. Al Shabaab claimed to have killed at least 20 soldiers and injured 9 others.",20,,1741894879,3734
SOM49224,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Abgal Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,2,"Al Furqaan; Baidoa News Agency; Calamada; Radio Risala; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Boos Hareeri village near Adan Yabaal town (Adan Yabaal, Middle Shabelle). The militants overran, briefly took control over the bases and withdrew. Al Shabaab claimed to have killed at least 20 soldiers and injured 9 others.",20,,1741894879,3734
SOM49228,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,1,"Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,731
SOM49228,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Abgal Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,1,"Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency; Undisclosed Source","Local partner-Other","On 3 March 2025, Al Shabaab launched a coordinated attack against government security forces (SNA) and Abgal clan militia and engaged them in an armed clash in Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,731
SOM49250,"03 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Military Forces of Somalia (2022-)",,1,17,"Civilian targeting",706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,1,"Facebook; Undisclosed Source","Local partner-Other","On 3 March 2025, a government soldier (SNA) shot and killed a civilian at the Livestock Market neighborhood in Mogadishu - Heliwa (Banadir). The motive was due to unknown dispute between the soldier and the victim, who was suspected of being a suicide bomber.",1,,1741894879,208075
SOM49250,"03 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Civilians (Somalia)",,7,17,"Civilian targeting",706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,1,"Facebook; Undisclosed Source","Local partner-Other","On 3 March 2025, a government soldier (SNA) shot and killed a civilian at the Livestock Market neighborhood in Mogadishu - Heliwa (Banadir). The motive was due to unknown dispute between the soldier and the victim, who was suspected of being a suicide bomber.",1,,1741894879,208075
SOM49284,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Tasjiic,10.8623,49.4576,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of Darayle area near Tasjiic village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
SOM49284,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Tasjiic,10.8623,49.4576,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of Darayle area near Tasjiic village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
SOM49285,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Dhaban-Gooxle area near Ufeyn village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
SOM49285,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Dhaban-Gooxle area near Ufeyn village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
SOM49286,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Kobdhaxeed,10.65,49.5,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Dul area near Kobdhaxeed village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
SOM49286,"03 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Kobdhaxeed,10.65,49.5,2,"Goobjoob; Puntland Post; Radio Dalsan",National,"On 3 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control of the Dul area near Kobdhaxeed village (Bossaso, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1741894879,
